251.0000(c)	 12	 2	 8	 2	 0	 4	 43	 0	 18	 11	 4	 0	 3	 8	 8	 4	 8	 4	 24	 7	 0	 93	 6	 67	 33	 0	 133	 8	 4	 252	 4	 252	 20	 107	 15	 12	 12	 315	 12	 57	 15	 118	 48	 12	 0	 0	 29	 97	 0	 2	 38	 0	 20	 133	 0	 0	 284	 17	 3	 11	 96	 0	 151	 82	 0	 41	 121	 32	 13	 8	 16	 46	 4	 14	 269	 42	 58	 147	 6	 33	 0	 50	 7	 8	 0	 176	 37	 4	 4	 8	 10	 107	 40	 62	 125	 28	 114	 31	 0	 8	
251.0000(f)	 3	 1	 2	 1	 0	 1	 12	 0	 5	 3	 1	 0	 1	 3	 2	 1	 2	 1	 6	 2	 0	 26	 2	 18	 9	 0	 35	 2	 1	 66	 1	 68	 5	 31	 4	 3	 4	 81	 3	 15	 5	 31	 13	 3	 0	 0	 9	 28	 0	 1	 10	 0	 5	 39	 0	 0	 75	 6	 1	 3	 29	 0	 42	 22	 0	 13	 35	 8	 4	 2	 5	 12	 1	 4	 71	 14	 16	 40	 2	 9	 0	 13	 2	 2	 0	 47	 11	 1	 1	 2	 3	 31	 10	 16	 35	 7	 31	 9	 0	 2	
301.0000(c)	 16	 2	 12	 2	 0	 4	 55	 0	 18	 13	 4	 0	 3	 10	 8	 4	 12	 4	 28	 11	 3	 114	 6	 75	 37	 3	 153	 8	 4	 300	 8	 296	 24	 132	 15	 16	 12	 377	 12	 61	 23	 134	 56	 16	 0	 0	 29	 119	 0	 6	 62	 0	 20	 147	 0	 4	 341	 25	 4	 11	 99	 0	 181	 94	 0	 45	 135	 32	 13	 8	 16	 54	 4	 26	 304	 46	 62	 187	 6	 33	 0	 61	 15	 8	 0	 215	 41	 8	 4	 8	 18	 121	 44	 78	 157	 32	 139	 39	 4	 12	
301.0000(f)	 4	 1	 3	 1	 0	 1	 15	 0	 5	 4	 1	 0	 1	 4	 2	 1	 3	 1	 7	 3	 1	 32	 2	 20	 10	 1	 40	 2	 1	 78	 2	 79	 6	 38	 4	 4	 4	 98	 3	 16	 7	 35	 15	 4	 0	 0	 9	 35	 0	 2	 16	 0	 5	 43	 0	 1	 90	 8	 1	 3	 31	 0	 50	 26	 0	 14	 39	 8	 4	 2	 5	 14	 1	 7	 81	 15	 17	 50	 2	 9	 0	 16	 4	 2	 0	 57	 12	 2	 1	 2	 5	 35	 11	 20	 43	 9	 37	 11	 1	 3	
351.0000(c)	 16	 2	 20	 6	 0	 4	 59	 0	 18	 13	 8	 0	 3	 10	 8	 8	 12	 4	 40	 15	 3	 132	 6	 80	 45	 3	 179	 8	 4	 342	 8	 335	 24	 159	 23	 16	 16	 415	 16	 69	 23	 142	 56	 16	 0	 0	 37	 148	 0	 10	 68	 0	 20	 163	 0	 4	 382	 29	 4	 11	 115	 0	 196	 109	 8	 45	 151	 32	 17	 16	 16	 62	 4	 26	 340	 46	 62	 213	 6	 37	 0	 69	 19	 10	 0	 228	 41	 8	 4	 8	 18	 133	 59	 82	 171	 42	 147	 43	 4	 12	
351.0000(f)	 4	 1	 5	 2	 0	 1	 16	 0	 5	 4	 2	 0	 1	 4	 2	 2	 3	 1	 10	 4	 1	 37	 2	 22	 12	 1	 47	 2	 1	 89	 2	 89	 6	 45	 6	 4	 5	 107	 4	 18	 7	 37	 15	 4	 0	 0	 11	 43	 0	 3	 17	 0	 5	 47	 0	 1	 101	 9	 1	 3	 35	 0	 54	 29	 2	 14	 43	 8	 5	 4	 5	 16	 1	 7	 90	 15	 17	 58	 2	 10	 0	 18	 5	 3	 0	 60	 12	 2	 1	 2	 5	 38	 15	 21	 47	 11	 39	 12	 1	 3	
401.0000(c)	 24	 2	 20	 6	 0	 4	 64	 0	 22	 13	 8	 0	 3	 10	 14	 8	 12	 4	 44	 18	 3	 149	 6	 92	 55	 3	 215	 8	 4	 409	 8	 397	 24	 185	 27	 16	 17	 479	 16	 83	 35	 158	 56	 16	 0	 0	 41	 165	 0	 10	 73	 0	 21	 201	 0	 8	 452	 41	 5	 11	 137	 0	 232	 132	 9	 60	 175	 36	 17	 16	 20	 74	 4	 26	 401	 59	 79	 255	 6	 41	 0	 82	 21	 10	 0	 264	 53	 8	 9	 8	 18	 162	 73	 89	 206	 42	 171	 55	 8	 12	
401.0000(f)	 6	 1	 5	 2	 0	 1	 18	 0	 6	 4	 2	 0	 1	 4	 4	 2	 3	 1	 11	 5	 1	 41	 2	 25	 15	 1	 55	 2	 1	 105	 2	 105	 6	 52	 7	 4	 6	 124	 4	 22	 10	 41	 15	 4	 0	 0	 12	 47	 0	 3	 19	 0	 6	 57	 0	 2	 119	 12	 2	 3	 40	 0	 63	 35	 3	 18	 49	 9	 5	 4	 6	 19	 1	 7	 106	 19	 22	 69	 2	 11	 0	 22	 6	 3	 0	 69	 15	 2	 3	 2	 5	 46	 19	 23	 57	 11	 45	 15	 2	 3	
451.0000(c)	 28	 2	 24	 6	 0	 8	 68	 0	 22	 13	 8	 0	 3	 10	 14	 8	 16	 4	 48	 22	 3	 165	 6	 116	 68	 7	 235	 8	 4	 457	 8	 452	 24	 235	 27	 20	 23	 549	 16	 104	 46	 194	 68	 22	 0	 0	 45	 193	 0	 10	 77	 0	 26	 235	 0	 8	 498	 49	 5	 11	 160	 0	 271	 160	 9	 75	 202	 40	 28	 16	 20	 82	 4	 30	 452	 73	 101	 301	 6	 45	 0	 94	 21	 10	 0	 303	 57	 8	 11	 14	 18	 190	 77	 98	 251	 42	 206	 64	 8	 12	
451.0000(f)	 7	 1	 6	 2	 0	 2	 19	 0	 6	 4	 2	 0	 1	 4	 4	 2	 4	 1	 12	 6	 1	 45	 2	 32	 19	 2	 60	 2	 1	 117	 2	 120	 6	 65	 7	 5	 9	 143	 4	 28	 13	 51	 18	 6	 0	 0	 13	 55	 0	 3	 20	 0	 8	 67	 0	 2	 130	 14	 2	 3	 46	 0	 74	 42	 3	 22	 56	 10	 8	 4	 6	 22	 1	 8	 119	 22	 27	 82	 2	 12	 0	 26	 6	 3	 0	 79	 16	 2	 3	 4	 5	 54	 20	 26	 69	 11	 54	 18	 2	 3	
501.0000(c)	 28	 2	 29	 10	 0	 8	 80	 0	 26	 17	 8	 0	 3	 11	 18	 8	 16	 4	 56	 26	 6	 175	 10	 127	 84	 7	 259	 8	 12	 527	 8	 507	 28	 253	 27	 20	 30	 609	 16	 124	 58	 209	 72	 26	 0	 0	 45	 207	 0	 10	 93	 0	 34	 257	 0	 12	 561	 62	 5	 16	 190	 0	 304	 181	 9	 90	 220	 49	 32	 20	 23	 103	 4	 34	 498	 84	 112	 342	 6	 58	 0	 107	 21	 14	 0	 326	 57	 8	 15	 14	 18	 208	 89	 107	 280	 42	 217	 77	 16	 12	
501.0000(f)	 7	 1	 8	 3	 0	 2	 22	 0	 7	 5	 2	 0	 1	 5	 5	 2	 4	 1	 14	 7	 2	 49	 3	 35	 23	 2	 66	 2	 3	 135	 2	 134	 7	 71	 7	 5	 10	 159	 4	 33	 16	 55	 19	 7	 0	 0	 13	 60	 0	 3	 24	 0	 10	 73	 0	 3	 146	 18	 2	 5	 54	 0	 83	 48	 3	 26	 61	 13	 9	 5	 7	 28	 1	 9	 132	 25	 30	 93	 2	 16	 0	 30	 6	 4	 0	 85	 16	 2	 4	 4	 5	 59	 23	 29	 77	 11	 57	 22	 4	 3	
551.0000(c)	 28	 2	 33	 10	 0	 8	 92	 0	 30	 21	 8	 0	 3	 11	 18	 8	 16	 4	 74	 30	 6	 187	 10	 147	 96	 7	 291	 8	 12	 559	 8	 547	 35	 265	 27	 31	 42	 672	 16	 136	 63	 238	 80	 29	 0	 4	 49	 215	 0	 10	 106	 0	 42	 297	 0	 16	 606	 67	 5	 20	 212	 4	 328	 192	 16	 107	 258	 49	 42	 20	 32	 108	 4	 42	 552	 103	 133	 377	 6	 62	 0	 123	 21	 26	 0	 362	 59	 9	 20	 16	 22	 242	 104	 119	 312	 42	 246	 78	 20	 12	
551.0000(f)	 7	 1	 9	 3	 0	 2	 25	 0	 8	 6	 2	 0	 1	 5	 5	 2	 4	 1	 19	 8	 2	 52	 3	 41	 26	 2	 74	 2	 3	 143	 2	 144	 9	 74	 7	 8	 13	 175	 4	 36	 18	 63	 21	 8	 0	 1	 14	 62	 0	 3	 28	 0	 12	 83	 0	 4	 158	 20	 2	 6	 60	 1	 89	 50	 5	 31	 71	 13	 12	 5	 9	 30	 1	 11	 147	 31	 36	 102	 2	 17	 0	 34	 6	 8	 0	 95	 17	 3	 6	 5	 6	 68	 27	 32	 85	 11	 65	 23	 5	 3	
601.0000(c)	 32	 2	 33	 10	 0	 12	 104	 0	 38	 21	 8	 0	 3	 18	 18	 8	 18	 4	 92	 34	 10	 214	 10	 163	 109	 7	 317	 8	 12	 611	 8	 605	 35	 299	 27	 36	 43	 748	 16	 151	 79	 264	 98	 29	 0	 12	 49	 246	 0	 10	 114	 0	 43	 315	 0	 16	 660	 87	 9	 20	 224	 7	 379	 225	 25	 130	 272	 51	 48	 24	 32	 136	 4	 46	 593	 122	 151	 433	 6	 64	 0	 151	 21	 30	 0	 411	 72	 9	 20	 16	 22	 256	 121	 138	 363	 46	 266	 98	 24	 12	
601.0000(f)	 8	 1	 9	 3	 0	 3	 28	 0	 10	 6	 2	 0	 1	 6	 5	 2	 5	 1	 23	 9	 3	 59	 3	 45	 30	 2	 80	 2	 3	 157	 2	 159	 9	 84	 7	 9	 14	 194	 4	 41	 22	 70	 26	 8	 0	 3	 14	 71	 0	 3	 30	 0	 13	 88	 0	 4	 173	 25	 3	 6	 63	 2	 104	 59	 7	 36	 75	 14	 13	 6	 9	 37	 1	 12	 158	 35	 40	 116	 2	 18	 0	 41	 6	 8	 0	 108	 21	 3	 6	 5	 6	 72	 31	 38	 99	 12	 70	 28	 6	 3	
651.0000(c)	 32	 2	 33	 10	 0	 12	 104	 0	 38	 21	 8	 0	 3	 21	 23	 8	 24	 4	 116	 42	 10	 236	 10	 176	 111	 7	 347	 12	 12	 644	 8	 638	 35	 328	 27	 40	 43	 782	 20	 156	 91	 283	 114	 37	 0	 12	 53	 272	 4	 10	 130	 0	 47	 329	 0	 16	 692	 91	 9	 20	 240	 7	 406	 240	 25	 138	 286	 51	 56	 28	 32	 144	 8	 54	 619	 130	 159	 464	 7	 64	 0	 160	 21	 30	 0	 429	 73	 9	 20	 16	 22	 268	 149	 150	 389	 51	 282	 106	 24	 12	
651.0000(f)	 8	 1	 9	 3	 0	 3	 28	 0	 10	 6	 2	 0	 1	 7	 7	 2	 6	 1	 29	 11	 3	 65	 3	 49	 30	 2	 88	 3	 3	 166	 2	 167	 9	 91	 7	 10	 14	 203	 5	 42	 25	 75	 30	 10	 0	 3	 15	 77	 1	 3	 34	 0	 14	 92	 0	 4	 181	 26	 3	 6	 67	 2	 111	 63	 7	 38	 79	 14	 15	 7	 9	 39	 2	 14	 165	 37	 42	 124	 3	 18	 0	 44	 6	 8	 0	 112	 21	 3	 6	 5	 6	 76	 38	 41	 106	 14	 74	 30	 6	 3	
701.0000(c)	 36	 2	 37	 10	 0	 12	 112	 0	 42	 21	 8	 0	 3	 29	 26	 8	 28	 4	 119	 42	 10	 244	 11	 178	 118	 7	 358	 13	 15	 660	 8	 646	 35	 340	 27	 44	 47	 793	 20	 163	 99	 285	 118	 37	 0	 12	 53	 284	 4	 10	 130	 0	 54	 329	 0	 20	 700	 95	 18	 27	 244	 7	 416	 253	 25	 140	 286	 51	 59	 30	 32	 152	 8	 54	 627	 132	 161	 466	 7	 64	 0	 170	 21	 37	 0	 439	 73	 9	 23	 16	 22	 268	 152	 160	 390	 53	 284	 110	 24	 12	
701.0000(f)	 9	 1	 10	 3	 0	 3	 31	 0	 11	 6	 2	 0	 1	 9	 7	 2	 7	 1	 30	 11	 3	 67	 4	 50	 32	 2	 91	 4	 4	 170	 2	 169	 9	 94	 7	 11	 15	 205	 5	 44	 28	 76	 31	 10	 0	 3	 15	 80	 1	 3	 34	 0	 16	 92	 0	 5	 183	 28	 6	 8	 68	 2	 114	 67	 7	 39	 79	 14	 16	 8	 9	 42	 2	 14	 167	 38	 43	 124	 3	 18	 0	 47	 6	 10	 0	 115	 21	 3	 7	 5	 6	 76	 39	 44	 106	 15	 75	 32	 6	 3	
751.0000(c)	 48	 2	 37	 10	 0	 16	 113	 0	 47	 27	 8	 0	 3	 37	 26	 8	 35	 4	 127	 46	 14	 251	 11	 181	 123	 7	 363	 17	 23	 681	 8	 663	 35	 355	 27	 48	 56	 805	 24	 172	 100	 288	 118	 37	 0	 12	 53	 295	 4	 10	 134	 0	 59	 334	 0	 28	 717	 96	 18	 32	 246	 7	 429	 262	 25	 141	 288	 51	 67	 30	 32	 153	 8	 54	 644	 133	 162	 478	 7	 64	 0	 174	 21	 45	 0	 447	 77	 9	 27	 16	 22	 270	 156	 164	 403	 53	 288	 111	 24	 16	
751.0000(f)	 12	 1	 10	 3	 0	 4	 32	 0	 13	 8	 2	 0	 1	 11	 7	 2	 9	 1	 32	 12	 4	 69	 4	 51	 34	 2	 93	 5	 6	 175	 2	 174	 9	 98	 7	 12	 18	 208	 6	 47	 29	 77	 31	 10	 0	 3	 15	 83	 1	 3	 35	 0	 18	 94	 0	 7	 187	 29	 6	 10	 70	 2	 117	 70	 7	 40	 81	 14	 18	 8	 9	 43	 2	 14	 171	 39	 44	 127	 3	 18	 0	 48	 6	 12	 0	 118	 22	 3	 8	 5	 6	 78	 40	 45	 109	 15	 77	 33	 6	 4	
801.0000(c)	 56	 2	 41	 10	 0	 16	 118	 0	 53	 31	 8	 0	 3	 41	 30	 8	 43	 4	 129	 50	 14	 255	 11	 197	 123	 11	 375	 18	 23	 689	 8	 663	 36	 355	 31	 48	 71	 814	 24	 174	 109	 297	 120	 37	 0	 12	 56	 295	 8	 10	 141	 0	 59	 341	 0	 28	 725	 105	 22	 32	 258	 7	 445	 276	 29	 158	 295	 51	 67	 34	 36	 161	 8	 61	 652	 146	 175	 491	 8	 66	 0	 185	 21	 45	 0	 453	 77	 9	 27	 16	 23	 277	 159	 170	 416	 57	 294	 120	 28	 16	
801.0000(f)	 14	 1	 11	 3	 0	 4	 34	 0	 14	 9	 2	 0	 1	 12	 8	 2	 11	 1	 33	 13	 4	 70	 4	 55	 34	 3	 96	 6	 6	 177	 2	 174	 10	 98	 8	 12	 21	 210	 6	 48	 32	 80	 32	 10	 0	 3	 16	 83	 2	 3	 37	 0	 18	 95	 0	 7	 189	 32	 7	 10	 73	 2	 122	 74	 8	 45	 82	 14	 18	 9	 10	 46	 2	 16	 173	 43	 48	 130	 4	 19	 0	 52	 6	 12	 0	 120	 22	 3	 8	 5	 7	 79	 41	 47	 112	 16	 79	 36	 7	 4	
851.0000(c)	 60	 2	 41	 10	 0	 16	 118	 0	 53	 35	 8	 0	 3	 51	 34	 8	 43	 4	 138	 50	 14	 256	 11	 205	 133	 12	 380	 18	 23	 689	 8	 663	 36	 355	 31	 48	 71	 820	 24	 180	 113	 299	 120	 37	 0	 12	 56	 295	 12	 10	 142	 0	 67	 341	 0	 40	 725	 109	 22	 40	 261	 7	 445	 282	 45	 162	 295	 51	 67	 34	 36	 161	 8	 62	 652	 150	 179	 497	 8	 68	 0	 185	 21	 45	 0	 457	 79	 9	 27	 16	 23	 277	 163	 170	 422	 57	 296	 120	 28	 18	
851.0000(f)	 15	 1	 11	 3	 0	 4	 34	 0	 14	 10	 2	 0	 1	 15	 9	 2	 11	 1	 35	 13	 4	 71	 4	 57	 37	 4	 98	 6	 6	 177	 2	 174	 10	 98	 8	 12	 21	 212	 6	 50	 33	 81	 32	 10	 0	 3	 16	 83	 3	 3	 38	 0	 20	 95	 0	 10	 189	 33	 7	 12	 73	 2	 122	 76	 12	 46	 82	 14	 18	 9	 10	 46	 2	 17	 173	 44	 49	 132	 4	 19	 0	 52	 6	 12	 0	 121	 23	 3	 8	 5	 7	 79	 42	 47	 114	 16	 80	 36	 7	 5	
901.0000(c)	 68	 2	 41	 10	 0	 16	 122	 0	 57	 35	 8	 0	 3	 64	 34	 8	 47	 4	 150	 50	 14	 264	 14	 214	 136	 15	 392	 18	 23	 690	 8	 664	 36	 360	 31	 48	 71	 821	 24	 180	 118	 306	 124	 37	 0	 12	 63	 301	 12	 10	 147	 0	 68	 345	 0	 52	 726	 114	 34	 41	 272	 7	 450	 285	 65	 167	 303	 55	 72	 34	 36	 166	 8	 66	 653	 159	 188	 501	 8	 72	 0	 192	 21	 50	 0	 457	 79	 9	 30	 16	 23	 281	 168	 171	 426	 57	 296	 125	 28	 18	
901.0000(f)	 17	 1	 11	 3	 0	 4	 35	 0	 15	 10	 2	 0	 1	 18	 9	 2	 12	 1	 39	 13	 4	 73	 5	 60	 38	 4	 100	 6	 6	 178	 2	 175	 10	 100	 8	 12	 21	 213	 6	 50	 35	 83	 33	 10	 0	 3	 18	 85	 3	 3	 40	 0	 21	 96	 0	 14	 190	 35	 10	 13	 76	 2	 124	 76	 17	 48	 84	 16	 20	 9	 10	 48	 2	 18	 174	 47	 52	 133	 4	 21	 0	 54	 6	 14	 0	 121	 23	 3	 9	 5	 7	 80	 44	 48	 115	 16	 80	 38	 7	 5	
951.0000(c)	 68	 2	 49	 10	 0	 16	 122	 0	 57	 37	 8	 0	 3	 81	 42	 8	 47	 4	 154	 50	 15	 264	 14	 217	 140	 19	 396	 22	 23	 690	 8	 664	 36	 360	 31	 48	 71	 821	 24	 180	 118	 307	 124	 37	 0	 12	 63	 301	 12	 10	 152	 0	 72	 345	 0	 67	 726	 114	 34	 45	 276	 7	 450	 285	 65	 167	 303	 59	 72	 38	 36	 166	 9	 74	 657	 159	 188	 501	 8	 76	 0	 192	 21	 50	 0	 457	 79	 9	 38	 16	 27	 281	 172	 171	 426	 57	 296	 125	 28	 18	
951.0000(f)	 17	 1	 13	 3	 0	 4	 35	 0	 15	 11	 2	 0	 1	 23	 11	 2	 12	 1	 40	 13	 5	 73	 5	 60	 39	 5	 101	 7	 6	 178	 2	 175	 10	 100	 8	 12	 21	 213	 6	 50	 35	 83	 33	 10	 0	 3	 18	 85	 3	 3	 41	 0	 22	 96	 0	 17	 190	 35	 10	 14	 77	 2	 124	 76	 17	 48	 84	 17	 20	 10	 10	 48	 3	 20	 175	 47	 52	 133	 4	 22	 0	 54	 6	 14	 0	 121	 23	 3	 11	 5	 8	 80	 45	 48	 115	 16	 80	 38	 7	 5	
1,001.0000(c)	 71	 2	 51	 10	 0	 16	 128	 0	 57	 39	 8	 0	 3	 93	 42	 8	 47	 4	 154	 50	 18	 270	 14	 225	 144	 19	 408	 22	 27	 690	 12	 664	 36	 360	 32	 52	 71	 821	 24	 184	 122	 311	 128	 37	 0	 12	 63	 301	 12	 10	 155	 0	 80	 345	 0	 78	 726	 114	 38	 53	 284	 7	 450	 289	 67	 171	 307	 63	 76	 38	 36	 166	 9	 77	 657	 163	 192	 501	 8	 80	 0	 192	 21	 54	 0	 457	 79	 9	 42	 16	 30	 281	 172	 171	 426	 57	 296	 125	 28	 18	
1,001.0000(f)	 18	 1	 14	 3	 0	 4	 37	 0	 15	 12	 2	 0	 1	 26	 11	 2	 12	 1	 40	 13	 5	 75	 5	 62	 40	 5	 104	 7	 7	 178	 3	 175	 10	 100	 9	 13	 21	 213	 6	 51	 36	 84	 34	 10	 0	 3	 18	 85	 3	 3	 42	 0	 24	 96	 0	 21	 190	 35	 11	 16	 79	 2	 124	 77	 18	 49	 85	 18	 21	 10	 10	 48	 3	 21	 175	 48	 53	 133	 4	 23	 0	 54	 6	 15	 0	 121	 23	 3	 12	 5	 9	 80	 45	 48	 115	 16	 80	 38	 7	 5	
1,051.0000(c)	 75	 2	 51	 10	 0	 16	 128	 0	 61	 43	 8	 0	 3	 93	 50	 8	 59	 4	 166	 50	 26	 274	 14	 225	 144	 19	 416	 22	 27	 690	 12	 664	 36	 360	 32	 55	 71	 825	 24	 188	 126	 311	 132	 37	 0	 12	 63	 301	 16	 10	 158	 0	 80	 345	 0	 80	 726	 114	 38	 53	 284	 7	 450	 289	 67	 175	 307	 63	 80	 42	 36	 170	 9	 80	 658	 163	 192	 504	 8	 80	 0	 192	 21	 54	 0	 457	 79	 9	 51	 16	 30	 281	 176	 171	 426	 57	 296	 125	 28	 18	
1,051.0000(f)	 19	 1	 14	 3	 0	 4	 37	 0	 16	 13	 2	 0	 1	 26	 13	 2	 15	 1	 43	 13	 7	 76	 5	 62	 40	 5	 106	 7	 7	 178	 3	 175	 10	 100	 9	 14	 21	 214	 6	 52	 37	 84	 35	 10	 0	 3	 18	 85	 4	 3	 43	 0	 24	 96	 0	 21	 190	 35	 11	 16	 79	 2	 124	 77	 18	 50	 85	 18	 22	 11	 10	 49	 3	 22	 176	 48	 53	 134	 4	 23	 0	 54	 6	 15	 0	 121	 23	 3	 15	 5	 9	 80	 46	 48	 115	 16	 80	 38	 7	 5	
1,101.0000(c)	 75	 2	 63	 10	 0	 16	 128	 0	 65	 47	 8	 0	 3	 97	 62	 8	 75	 4	 170	 50	 38	 274	 14	 225	 144	 23	 420	 22	 31	 694	 20	 664	 36	 360	 40	 63	 71	 835	 24	 188	 126	 311	 132	 37	 0	 12	 63	 301	 16	 10	 160	 0	 80	 345	 0	 80	 734	 114	 38	 53	 288	 7	 454	 289	 67	 175	 307	 67	 80	 42	 36	 174	 9	 82	 670	 163	 192	 504	 8	 80	 0	 196	 21	 54	 0	 457	 79	 9	 60	 16	 32	 281	 176	 175	 426	 57	 296	 129	 28	 18	
